Entity,Code,Date,"Government Response Stringency Index ((0 to 100, 100 = strictest))"
South Africa,ZAF,"Mar 7, 2020",19.05
South Africa,ZAF,"Mar 8, 2020",19.05
South Africa,ZAF,"Mar 9, 2020",19.05
South Africa,ZAF,"Mar 10, 2020",19.05
South Africa,ZAF,"Mar 11, 2020",19.05
South Africa,ZAF,"Mar 12, 2020",19.05
South Africa,ZAF,"Mar 13, 2020",19.05
South Africa,ZAF,"Mar 14, 2020",19.05
South Africa,ZAF,"Mar 15, 2020",61.9
South Africa,ZAF,"Mar 16, 2020",61.9
South Africa,ZAF,"Mar 17, 2020",61.9
South Africa,ZAF,"Mar 18, 2020",76.19
South Africa,ZAF,"Mar 19, 2020",76.19
South Africa,ZAF,"Mar 20, 2020",76.19
South Africa,ZAF,"Mar 21, 2020",76.19
South Africa,ZAF,"Mar 22, 2020",76.19
South Africa,ZAF,"Mar 23, 2020",85.71
South Africa,ZAF,"Mar 24, 2020",85.71
South Africa,ZAF,"Mar 25, 2020",90.48
South Africa,ZAF,"Mar 26, 2020",90.48
South Africa,ZAF,"Mar 27, 2020",90.48
South Africa,ZAF,"Mar 28, 2020",90.48
South Africa,ZAF,"Mar 29, 2020",90.48
South Africa,ZAF,"Mar 30, 2020",90.48
South Africa,ZAF,"Mar 31, 2020",90.48
South Africa,ZAF,"Apr 1, 2020",90.48
South Korea,KOR,"Jan 1, 2020",0
South Korea,KOR,"Jan 2, 2020",0
South Korea,KOR,"Jan 3, 2020",0
South Korea,KOR,"Jan 4, 2020",0
South Korea,KOR,"Jan 5, 2020",0
South Korea,KOR,"Jan 6, 2020",0
South Korea,KOR,"Jan 7, 2020",0
South Korea,KOR,"Jan 8, 2020",0
South Korea,KOR,"Jan 9, 2020",0
South Korea,KOR,"Jan 10, 2020",0
South Korea,KOR,"Jan 11, 2020",0
South Korea,KOR,"Jan 12, 2020",0
South Korea,KOR,"Jan 13, 2020",0
South Korea,KOR,"Jan 14, 2020",0
South Korea,KOR,"Jan 15, 2020",0
South Korea,KOR,"Jan 16, 2020",0
South Korea,KOR,"Jan 17, 2020",0
South Korea,KOR,"Jan 18, 2020",0
South Korea,KOR,"Jan 19, 2020",0
South Korea,KOR,"Jan 20, 2020",14.29
South Korea,KOR,"Jan 21, 2020",14.29
South Korea,KOR,"Jan 22, 2020",14.29
South Korea,KOR,"Jan 23, 2020",14.29
South Korea,KOR,"Jan 24, 2020",14.29
South Korea,KOR,"Jan 25, 2020",14.29
South Korea,KOR,"Jan 26, 2020",14.29
South Korea,KOR,"Jan 27, 2020",14.29
South Korea,KOR,"Jan 28, 2020",14.29
South Korea,KOR,"Jan 29, 2020",14.29
South Korea,KOR,"Jan 30, 2020",14.29
South Korea,KOR,"Jan 31, 2020",23.81
South Korea,KOR,"Feb 1, 2020",23.81
South Korea,KOR,"Feb 2, 2020",23.81
South Korea,KOR,"Feb 3, 2020",47.62
South Korea,KOR,"Feb 4, 2020",47.62
South Korea,KOR,"Feb 5, 2020",47.62
South Korea,KOR,"Feb 6, 2020",47.62
South Korea,KOR,"Feb 7, 2020",47.62
South Korea,KOR,"Feb 8, 2020",47.62
South Korea,KOR,"Feb 9, 2020",47.62
South Korea,KOR,"Feb 10, 2020",47.62
South Korea,KOR,"Feb 11, 2020",40.48
South Korea,KOR,"Feb 12, 2020",40.48
South Korea,KOR,"Feb 13, 2020",40.48
South Korea,KOR,"Feb 14, 2020",40.48
South Korea,KOR,"Feb 15, 2020",40.48
South Korea,KOR,"Feb 16, 2020",40.48
South Korea,KOR,"Feb 17, 2020",40.48
South Korea,KOR,"Feb 18, 2020",40.48
South Korea,KOR,"Feb 19, 2020",40.48
South Korea,KOR,"Feb 20, 2020",40.48
South Korea,KOR,"Feb 21, 2020",45.24
South Korea,KOR,"Feb 22, 2020",45.24
South Korea,KOR,"Feb 23, 2020",59.52
South Korea,KOR,"Feb 24, 2020",59.52
South Korea,KOR,"Feb 25, 2020",59.52
South Korea,KOR,"Feb 26, 2020",59.52
South Korea,KOR,"Feb 27, 2020",59.52
South Korea,KOR,"Feb 28, 2020",59.52
South Korea,KOR,"Feb 29, 2020",59.52
South Korea,KOR,"Mar 1, 2020",59.52
South Korea,KOR,"Mar 2, 2020",59.52
South Korea,KOR,"Mar 3, 2020",59.52
South Korea,KOR,"Mar 4, 2020",59.52
South Korea,KOR,"Mar 5, 2020",59.52
South Korea,KOR,"Mar 6, 2020",59.52
South Korea,KOR,"Mar 7, 2020",59.52
South Korea,KOR,"Mar 8, 2020",59.52
South Korea,KOR,"Mar 9, 2020",59.52
South Korea,KOR,"Mar 10, 2020",59.52
South Korea,KOR,"Mar 11, 2020",59.52
South Korea,KOR,"Mar 12, 2020",59.52
South Korea,KOR,"Mar 13, 2020",59.52
South Korea,KOR,"Mar 14, 2020",59.52
South Korea,KOR,"Mar 15, 2020",59.52
South Korea,KOR,"Mar 16, 2020",59.52
South Korea,KOR,"Mar 17, 2020",59.52
South Korea,KOR,"Mar 18, 2020",59.52
South Korea,KOR,"Mar 19, 2020",59.52
South Korea,KOR,"Mar 20, 2020",59.52
South Korea,KOR,"Mar 21, 2020",64.29
South Korea,KOR,"Mar 22, 2020",73.81
South Korea,KOR,"Mar 23, 2020",73.81
South Korea,KOR,"Mar 24, 2020",73.81
South Korea,KOR,"Mar 25, 2020",73.81
South Korea,KOR,"Mar 26, 2020",73.81
South Korea,KOR,"Mar 27, 2020",73.81
South Korea,KOR,"Mar 28, 2020",73.81
South Korea,KOR,"Mar 29, 2020",73.81
South Korea,KOR,"Mar 30, 2020",73.81
Spain,ESP,"Jan 1, 2020",0
Spain,ESP,"Jan 2, 2020",0
Spain,ESP,"Jan 3, 2020",0
Spain,ESP,"Jan 4, 2020",0
Spain,ESP,"Jan 5, 2020",0
Spain,ESP,"Jan 6, 2020",0
Spain,ESP,"Jan 7, 2020",0
Spain,ESP,"Jan 8, 2020",0
Spain,ESP,"Jan 9, 2020",0
Spain,ESP,"Jan 10, 2020",0
Spain,ESP,"Jan 11, 2020",0
Spain,ESP,"Jan 12, 2020",0
Spain,ESP,"Jan 13, 2020",0
Spain,ESP,"Jan 14, 2020",0
Spain,ESP,"Jan 15, 2020",0
Spain,ESP,"Jan 16, 2020",0
Spain,ESP,"Jan 17, 2020",0
Spain,ESP,"Jan 18, 2020",0
Spain,ESP,"Jan 19, 2020",0
Spain,ESP,"Jan 20, 2020",0
Spain,ESP,"Jan 21, 2020",0
Spain,ESP,"Jan 22, 2020",0
Spain,ESP,"Jan 23, 2020",0
Spain,ESP,"Jan 24, 2020",0
Spain,ESP,"Jan 25, 2020",0
Spain,ESP,"Jan 26, 2020",0
Spain,ESP,"Jan 27, 2020",0
Spain,ESP,"Jan 28, 2020",0
Spain,ESP,"Jan 29, 2020",0
Spain,ESP,"Jan 30, 2020",0
Spain,ESP,"Jan 31, 2020",14.29
Spain,ESP,"Feb 1, 2020",14.29
Spain,ESP,"Feb 2, 2020",14.29
Spain,ESP,"Feb 3, 2020",14.29
Spain,ESP,"Feb 4, 2020",14.29
Spain,ESP,"Feb 5, 2020",14.29
Spain,ESP,"Feb 6, 2020",14.29
Spain,ESP,"Feb 7, 2020",14.29
Spain,ESP,"Feb 8, 2020",14.29
Spain,ESP,"Feb 9, 2020",14.29
Spain,ESP,"Feb 10, 2020",14.29
Spain,ESP,"Feb 11, 2020",14.29
Spain,ESP,"Feb 12, 2020",14.29
Spain,ESP,"Feb 13, 2020",14.29
Spain,ESP,"Feb 14, 2020",14.29
Spain,ESP,"Feb 15, 2020",14.29
Spain,ESP,"Feb 16, 2020",14.29
Spain,ESP,"Feb 17, 2020",14.29
Spain,ESP,"Feb 18, 2020",14.29
Spain,ESP,"Feb 19, 2020",14.29
Spain,ESP,"Feb 20, 2020",14.29
Spain,ESP,"Feb 21, 2020",14.29
Spain,ESP,"Feb 22, 2020",14.29
Spain,ESP,"Feb 23, 2020",14.29
Spain,ESP,"Feb 24, 2020",14.29
Spain,ESP,"Feb 25, 2020",7.14
Spain,ESP,"Feb 26, 2020",14.29
Spain,ESP,"Feb 27, 2020",14.29
Spain,ESP,"Feb 28, 2020",14.29
Spain,ESP,"Feb 29, 2020",14.29
Spain,ESP,"Mar 1, 2020",14.29
Spain,ESP,"Mar 2, 2020",14.29
Spain,ESP,"Mar 3, 2020",14.29
Spain,ESP,"Mar 4, 2020",14.29
Spain,ESP,"Mar 5, 2020",14.29
Spain,ESP,"Mar 6, 2020",14.29
Spain,ESP,"Mar 7, 2020",14.29
Spain,ESP,"Mar 8, 2020",14.29
Spain,ESP,"Mar 9, 2020",38.1
Spain,ESP,"Mar 10, 2020",61.9
Spain,ESP,"Mar 11, 2020",61.9
Spain,ESP,"Mar 12, 2020",61.9
Spain,ESP,"Mar 13, 2020",61.9
Spain,ESP,"Mar 14, 2020",76.19
Spain,ESP,"Mar 15, 2020",85.71
Spain,ESP,"Mar 16, 2020",90.48
Spain,ESP,"Mar 17, 2020",90.48
Spain,ESP,"Mar 18, 2020",90.48
Spain,ESP,"Mar 19, 2020",90.48
Spain,ESP,"Mar 20, 2020",90.48
Spain,ESP,"Mar 21, 2020",90.48
Spain,ESP,"Mar 22, 2020",90.48
Spain,ESP,"Mar 23, 2020",90.48
Spain,ESP,"Mar 24, 2020",90.48
Spain,ESP,"Mar 25, 2020",90.48
Spain,ESP,"Mar 26, 2020",90.48
Spain,ESP,"Mar 27, 2020",90.48
Spain,ESP,"Mar 28, 2020",90.48
Spain,ESP,"Mar 29, 2020",90.48
Spain,ESP,"Mar 30, 2020",90.48
Sri Lanka,LKA,"Jan 1, 2020",0
Sri Lanka,LKA,"Jan 2, 2020",0
Sri Lanka,LKA,"Jan 3, 2020",0
Sri Lanka,LKA,"Jan 4, 2020",0
Sri Lanka,LKA,"Jan 5, 2020",0
Sri Lanka,LKA,"Jan 6, 2020",0
Sri Lanka,LKA,"Jan 7, 2020",0
Sri Lanka,LKA,"Jan 8, 2020",0
Sri Lanka,LKA,"Jan 9, 2020",0
Sri Lanka,LKA,"Jan 10, 2020",0
Sri Lanka,LKA,"Jan 11, 2020",0
Sri Lanka,LKA,"Jan 12, 2020",0
Sri Lanka,LKA,"Jan 13, 2020",0
Sri Lanka,LKA,"Jan 14, 2020",0
Sri Lanka,LKA,"Jan 15, 2020",0
Sri Lanka,LKA,"Jan 16, 2020",0
Sri Lanka,LKA,"Jan 17, 2020",0
Sri Lanka,LKA,"Jan 18, 2020",0
Sri Lanka,LKA,"Jan 19, 2020",0
Sri Lanka,LKA,"Jan 20, 2020",0
Sri Lanka,LKA,"Jan 21, 2020",0
Sri Lanka,LKA,"Jan 22, 2020",0
Sri Lanka,LKA,"Jan 23, 2020",0
Sri Lanka,LKA,"Jan 24, 2020",0
Sri Lanka,LKA,"Jan 25, 2020",0
Sri Lanka,LKA,"Jan 26, 2020",14.29
Sri Lanka,LKA,"Jan 27, 2020",14.29
Sri Lanka,LKA,"Jan 28, 2020",28.57
Sri Lanka,LKA,"Jan 29, 2020",28.57
Sri Lanka,LKA,"Jan 30, 2020",28.57
Sri Lanka,LKA,"Jan 31, 2020",28.57
Sri Lanka,LKA,"Feb 1, 2020",28.57
Sri Lanka,LKA,"Feb 2, 2020",28.57
Sri Lanka,LKA,"Feb 3, 2020",28.57
Sri Lanka,LKA,"Feb 4, 2020",28.57
Sri Lanka,LKA,"Feb 5, 2020",28.57
Sri Lanka,LKA,"Feb 6, 2020",28.57
Sri Lanka,LKA,"Feb 7, 2020",28.57
Sri Lanka,LKA,"Feb 8, 2020",28.57
Sri Lanka,LKA,"Feb 9, 2020",28.57
Sri Lanka,LKA,"Feb 10, 2020",28.57
Sri Lanka,LKA,"Feb 11, 2020",28.57
Sri Lanka,LKA,"Feb 12, 2020",28.57
Sri Lanka,LKA,"Feb 13, 2020",28.57
Sri Lanka,LKA,"Feb 14, 2020",28.57
Sri Lanka,LKA,"Feb 15, 2020",28.57
Sri Lanka,LKA,"Feb 16, 2020",28.57
Sri Lanka,LKA,"Feb 17, 2020",28.57
Sri Lanka,LKA,"Feb 18, 2020",28.57
Sri Lanka,LKA,"Feb 19, 2020",28.57
Sri Lanka,LKA,"Feb 20, 2020",28.57
Sri Lanka,LKA,"Feb 21, 2020",28.57
Sri Lanka,LKA,"Feb 22, 2020",28.57
Sri Lanka,LKA,"Feb 23, 2020",28.57
Sri Lanka,LKA,"Feb 24, 2020",33.33
Sri Lanka,LKA,"Feb 25, 2020",33.33
Sri Lanka,LKA,"Feb 26, 2020",33.33
Sri Lanka,LKA,"Feb 27, 2020",33.33
Sri Lanka,LKA,"Feb 28, 2020",33.33
Sri Lanka,LKA,"Feb 29, 2020",33.33
Sri Lanka,LKA,"Mar 1, 2020",33.33
Sri Lanka,LKA,"Mar 2, 2020",33.33
Sri Lanka,LKA,"Mar 3, 2020",33.33
Sri Lanka,LKA,"Mar 4, 2020",33.33
Sri Lanka,LKA,"Mar 5, 2020",33.33
Sri Lanka,LKA,"Mar 6, 2020",33.33
Sri Lanka,LKA,"Mar 7, 2020",33.33
Sri Lanka,LKA,"Mar 8, 2020",33.33
Sri Lanka,LKA,"Mar 9, 2020",33.33
Sri Lanka,LKA,"Mar 10, 2020",33.33
Sri Lanka,LKA,"Mar 11, 2020",33.33
Sri Lanka,LKA,"Mar 12, 2020",33.33
Sri Lanka,LKA,"Mar 13, 2020",47.62
Sri Lanka,LKA,"Mar 14, 2020",61.9
Sri Lanka,LKA,"Mar 15, 2020",61.9
Sri Lanka,LKA,"Mar 16, 2020",76.19
Sri Lanka,LKA,"Mar 17, 2020",76.19
Sri Lanka,LKA,"Mar 18, 2020",76.19
Sri Lanka,LKA,"Mar 19, 2020",76.19
Sri Lanka,LKA,"Mar 20, 2020",76.19
Sri Lanka,LKA,"Mar 21, 2020",80.95
Sri Lanka,LKA,"Mar 22, 2020",80.95
Sri Lanka,LKA,"Mar 23, 2020",76.19
Sri Lanka,LKA,"Mar 24, 2020",80.95
Sri Lanka,LKA,"Mar 25, 2020",90.48
Sri Lanka,LKA,"Mar 26, 2020",90.48
Sri Lanka,LKA,"Mar 27, 2020",80.95
Sri Lanka,LKA,"Mar 28, 2020",80.95
Sri Lanka,LKA,"Mar 29, 2020",90.48
Sri Lanka,LKA,"Mar 30, 2020",90.48
Sri Lanka,LKA,"Mar 31, 2020",90.48
Sweden,SWE,"Jan 1, 2020",0
Sweden,SWE,"Jan 2, 2020",0
Sweden,SWE,"Jan 3, 2020",0
Sweden,SWE,"Jan 4, 2020",0
Sweden,SWE,"Jan 5, 2020",0
Sweden,SWE,"Jan 6, 2020",0
Sweden,SWE,"Jan 7, 2020",0
Sweden,SWE,"Jan 8, 2020",0
Sweden,SWE,"Jan 9, 2020",0
Sweden,SWE,"Jan 10, 2020",0
Sweden,SWE,"Jan 11, 2020",0
Sweden,SWE,"Jan 12, 2020",0
Sweden,SWE,"Jan 13, 2020",0
Sweden,SWE,"Jan 14, 2020",0
Sweden,SWE,"Jan 15, 2020",0
Sweden,SWE,"Jan 16, 2020",0
Sweden,SWE,"Jan 17, 2020",0
Sweden,SWE,"Jan 18, 2020",0
Sweden,SWE,"Jan 19, 2020",0
Sweden,SWE,"Jan 20, 2020",0
Sweden,SWE,"Jan 21, 2020",0
Sweden,SWE,"Jan 22, 2020",0
Sweden,SWE,"Jan 23, 2020",0
Sweden,SWE,"Jan 24, 2020",0
Sweden,SWE,"Jan 25, 2020",0
Sweden,SWE,"Jan 26, 2020",0
Sweden,SWE,"Jan 27, 2020",0
Sweden,SWE,"Jan 28, 2020",0
Sweden,SWE,"Jan 29, 2020",0
Sweden,SWE,"Jan 30, 2020",0
Sweden,SWE,"Jan 31, 2020",0
Sweden,SWE,"Feb 1, 2020",0
Sweden,SWE,"Feb 2, 2020",0
Sweden,SWE,"Feb 3, 2020",0
Sweden,SWE,"Feb 4, 2020",0
Sweden,SWE,"Feb 5, 2020",0
Sweden,SWE,"Feb 6, 2020",0
Sweden,SWE,"Feb 7, 2020",0
Sweden,SWE,"Feb 8, 2020",0
Sweden,SWE,"Feb 9, 2020",0
Sweden,SWE,"Feb 10, 2020",0
Sweden,SWE,"Feb 11, 2020",0
Sweden,SWE,"Feb 12, 2020",0
Sweden,SWE,"Feb 13, 2020",0
Sweden,SWE,"Feb 14, 2020",0
Sweden,SWE,"Feb 15, 2020",0
Sweden,SWE,"Feb 16, 2020",0
Sweden,SWE,"Feb 17, 2020",0
Sweden,SWE,"Feb 18, 2020",0
Sweden,SWE,"Feb 19, 2020",0
Sweden,SWE,"Feb 20, 2020",0
Sweden,SWE,"Feb 21, 2020",0
Sweden,SWE,"Feb 22, 2020",0
Sweden,SWE,"Feb 23, 2020",0
Sweden,SWE,"Feb 24, 2020",0
Sweden,SWE,"Feb 25, 2020",0
Sweden,SWE,"Feb 26, 2020",0
Sweden,SWE,"Feb 27, 2020",0
Sweden,SWE,"Feb 28, 2020",0
Sweden,SWE,"Feb 29, 2020",0
Sweden,SWE,"Mar 1, 2020",0
Sweden,SWE,"Mar 2, 2020",0
Sweden,SWE,"Mar 3, 2020",0
Sweden,SWE,"Mar 4, 2020",0
Sweden,SWE,"Mar 5, 2020",0
Sweden,SWE,"Mar 6, 2020",0
Sweden,SWE,"Mar 7, 2020",0
Sweden,SWE,"Mar 8, 2020",0
Sweden,SWE,"Mar 9, 2020",14.29
Sweden,SWE,"Mar 10, 2020",14.29
Sweden,SWE,"Mar 11, 2020",14.29
Sweden,SWE,"Mar 12, 2020",28.57
Sweden,SWE,"Mar 13, 2020",28.57
Sweden,SWE,"Mar 14, 2020",28.57
Sweden,SWE,"Mar 15, 2020",28.57
Sweden,SWE,"Mar 16, 2020",28.57
Sweden,SWE,"Mar 17, 2020",28.57
Sweden,SWE,"Mar 18, 2020",28.57
Sweden,SWE,"Mar 19, 2020",42.86
Sweden,SWE,"Mar 20, 2020",42.86
Sweden,SWE,"Mar 21, 2020",42.86
Sweden,SWE,"Mar 22, 2020",28.57
Sweden,SWE,"Mar 23, 2020",28.57
Sweden,SWE,"Mar 24, 2020",28.57
Sweden,SWE,"Mar 25, 2020",28.57
Switzerland,CHE,"Jan 1, 2020",0
Switzerland,CHE,"Jan 2, 2020",0
Switzerland,CHE,"Jan 3, 2020",0
Switzerland,CHE,"Jan 4, 2020",0
Switzerland,CHE,"Jan 5, 2020",0
Switzerland,CHE,"Jan 6, 2020",0
Switzerland,CHE,"Jan 7, 2020",0
Switzerland,CHE,"Jan 8, 2020",0
Switzerland,CHE,"Jan 9, 2020",0
Switzerland,CHE,"Jan 10, 2020",0
Switzerland,CHE,"Jan 11, 2020",0
Switzerland,CHE,"Jan 12, 2020",0
Switzerland,CHE,"Jan 13, 2020",0
Switzerland,CHE,"Jan 14, 2020",0
Switzerland,CHE,"Jan 15, 2020",0
Switzerland,CHE,"Jan 16, 2020",0
Switzerland,CHE,"Jan 17, 2020",0
Switzerland,CHE,"Jan 18, 2020",0
Switzerland,CHE,"Jan 19, 2020",0
Switzerland,CHE,"Jan 20, 2020",0
Switzerland,CHE,"Jan 21, 2020",0
Switzerland,CHE,"Jan 22, 2020",0
Switzerland,CHE,"Jan 23, 2020",0
Switzerland,CHE,"Jan 24, 2020",0
Switzerland,CHE,"Jan 25, 2020",0
Switzerland,CHE,"Jan 26, 2020",0
Switzerland,CHE,"Jan 27, 2020",0
Switzerland,CHE,"Jan 28, 2020",0
Switzerland,CHE,"Jan 29, 2020",0
Switzerland,CHE,"Jan 30, 2020",0
Switzerland,CHE,"Jan 31, 2020",0
Switzerland,CHE,"Feb 1, 2020",0
Switzerland,CHE,"Feb 2, 2020",0
Switzerland,CHE,"Feb 3, 2020",0
Switzerland,CHE,"Feb 4, 2020",0
Switzerland,CHE,"Feb 5, 2020",0
Switzerland,CHE,"Feb 6, 2020",0
Switzerland,CHE,"Feb 7, 2020",0
Switzerland,CHE,"Feb 8, 2020",0
Switzerland,CHE,"Feb 9, 2020",0
Switzerland,CHE,"Feb 10, 2020",0
Switzerland,CHE,"Feb 11, 2020",0
Switzerland,CHE,"Feb 12, 2020",0
Switzerland,CHE,"Feb 13, 2020",0
Switzerland,CHE,"Feb 14, 2020",0
Switzerland,CHE,"Feb 15, 2020",0
Switzerland,CHE,"Feb 16, 2020",0
Switzerland,CHE,"Feb 17, 2020",0
Switzerland,CHE,"Feb 18, 2020",0
Switzerland,CHE,"Feb 19, 2020",0
Switzerland,CHE,"Feb 20, 2020",0
Switzerland,CHE,"Feb 21, 2020",0
Switzerland,CHE,"Feb 22, 2020",0
Switzerland,CHE,"Feb 23, 2020",0
Switzerland,CHE,"Feb 24, 2020",0
Switzerland,CHE,"Feb 25, 2020",0
Switzerland,CHE,"Feb 26, 2020",0
Switzerland,CHE,"Feb 27, 2020",0
Switzerland,CHE,"Feb 28, 2020",9.52
Switzerland,CHE,"Feb 29, 2020",9.52
Switzerland,CHE,"Mar 1, 2020",9.52
Switzerland,CHE,"Mar 2, 2020",9.52
Switzerland,CHE,"Mar 3, 2020",23.81
Switzerland,CHE,"Mar 4, 2020",23.81
Switzerland,CHE,"Mar 5, 2020",23.81
Switzerland,CHE,"Mar 6, 2020",23.81
Switzerland,CHE,"Mar 7, 2020",23.81
Switzerland,CHE,"Mar 8, 2020",23.81
Switzerland,CHE,"Mar 9, 2020",23.81
Switzerland,CHE,"Mar 10, 2020",23.81
Switzerland,CHE,"Mar 11, 2020",23.81
Switzerland,CHE,"Mar 12, 2020",23.81
Switzerland,CHE,"Mar 13, 2020",61.9
Switzerland,CHE,"Mar 14, 2020",61.9
Switzerland,CHE,"Mar 15, 2020",61.9
Switzerland,CHE,"Mar 16, 2020",61.9
Switzerland,CHE,"Mar 17, 2020",76.19
Switzerland,CHE,"Mar 18, 2020",80.95
Switzerland,CHE,"Mar 19, 2020",80.95
Switzerland,CHE,"Mar 20, 2020",80.95
Switzerland,CHE,"Mar 21, 2020",80.95
Switzerland,CHE,"Mar 22, 2020",80.95
Switzerland,CHE,"Mar 23, 2020",90.48
Switzerland,CHE,"Mar 24, 2020",90.48
Switzerland,CHE,"Mar 25, 2020",90.48
Switzerland,CHE,"Mar 26, 2020",90.48
Switzerland,CHE,"Mar 27, 2020",90.48
Switzerland,CHE,"Mar 28, 2020",90.48
Syria,SYR,"Jan 1, 2020",0
Syria,SYR,"Jan 2, 2020",0
Syria,SYR,"Jan 3, 2020",0
Syria,SYR,"Jan 4, 2020",0
Syria,SYR,"Jan 5, 2020",0
Syria,SYR,"Jan 6, 2020",0
Syria,SYR,"Jan 7, 2020",0
Syria,SYR,"Jan 8, 2020",0
Syria,SYR,"Jan 9, 2020",0
Syria,SYR,"Jan 10, 2020",0
Syria,SYR,"Jan 11, 2020",0
Syria,SYR,"Jan 12, 2020",0
Syria,SYR,"Jan 13, 2020",0
Syria,SYR,"Jan 14, 2020",0
Syria,SYR,"Jan 15, 2020",0
Syria,SYR,"Jan 16, 2020",0
Syria,SYR,"Jan 17, 2020",0
Syria,SYR,"Jan 18, 2020",0
Syria,SYR,"Jan 19, 2020",0
Syria,SYR,"Jan 20, 2020",0
Syria,SYR,"Jan 21, 2020",0
Syria,SYR,"Jan 22, 2020",0
Syria,SYR,"Jan 23, 2020",0
Syria,SYR,"Jan 24, 2020",0
Syria,SYR,"Jan 25, 2020",0
Syria,SYR,"Jan 26, 2020",0
Syria,SYR,"Jan 27, 2020",0
Syria,SYR,"Jan 28, 2020",0
Syria,SYR,"Jan 29, 2020",0
Syria,SYR,"Jan 30, 2020",0
Syria,SYR,"Jan 31, 2020",0
Syria,SYR,"Feb 1, 2020",4.76
Syria,SYR,"Feb 2, 2020",4.76
Syria,SYR,"Feb 3, 2020",4.76
Syria,SYR,"Feb 4, 2020",4.76
Syria,SYR,"Feb 5, 2020",4.76
Syria,SYR,"Feb 6, 2020",4.76
Syria,SYR,"Feb 7, 2020",4.76
Syria,SYR,"Feb 8, 2020",4.76
Syria,SYR,"Feb 9, 2020",4.76
Syria,SYR,"Feb 10, 2020",4.76
Syria,SYR,"Feb 11, 2020",4.76
Syria,SYR,"Feb 12, 2020",4.76
Syria,SYR,"Feb 13, 2020",4.76
Syria,SYR,"Feb 14, 2020",4.76
Syria,SYR,"Feb 15, 2020",4.76
Syria,SYR,"Feb 16, 2020",4.76
Syria,SYR,"Feb 17, 2020",4.76
Syria,SYR,"Feb 18, 2020",4.76
Syria,SYR,"Feb 19, 2020",4.76
Syria,SYR,"Feb 20, 2020",4.76
Syria,SYR,"Feb 21, 2020",4.76
Syria,SYR,"Feb 22, 2020",4.76
Syria,SYR,"Feb 23, 2020",4.76
Syria,SYR,"Feb 24, 2020",4.76
Syria,SYR,"Feb 25, 2020",4.76
Syria,SYR,"Feb 26, 2020",4.76
Syria,SYR,"Feb 27, 2020",4.76
Syria,SYR,"Feb 28, 2020",4.76
Syria,SYR,"Feb 29, 2020",4.76
Syria,SYR,"Mar 1, 2020",4.76
Syria,SYR,"Mar 2, 2020",4.76
Syria,SYR,"Mar 3, 2020",4.76
Syria,SYR,"Mar 4, 2020",4.76
Syria,SYR,"Mar 5, 2020",4.76
Syria,SYR,"Mar 6, 2020",4.76
Syria,SYR,"Mar 7, 2020",4.76
Syria,SYR,"Mar 8, 2020",23.81
Syria,SYR,"Mar 9, 2020",23.81
Syria,SYR,"Mar 10, 2020",23.81
Syria,SYR,"Mar 11, 2020",23.81
Syria,SYR,"Mar 12, 2020",23.81
Syria,SYR,"Mar 13, 2020",23.81
Syria,SYR,"Mar 14, 2020",38.1
Syria,SYR,"Mar 15, 2020",47.62
Syria,SYR,"Mar 16, 2020",47.62
Syria,SYR,"Mar 17, 2020",47.62
Syria,SYR,"Mar 18, 2020",47.62
Syria,SYR,"Mar 19, 2020",47.62
Syria,SYR,"Mar 20, 2020",71.43
Syria,SYR,"Mar 21, 2020",71.43
Syria,SYR,"Mar 22, 2020",80.95
Syria,SYR,"Mar 23, 2020",95.24
Syria,SYR,"Mar 24, 2020",95.24
Taiwan,TWN,"Jan 1, 2020",0
Taiwan,TWN,"Jan 2, 2020",0
Taiwan,TWN,"Jan 3, 2020",0
Taiwan,TWN,"Jan 4, 2020",0
Taiwan,TWN,"Jan 5, 2020",0
Taiwan,TWN,"Jan 6, 2020",0
Taiwan,TWN,"Jan 7, 2020",0
Taiwan,TWN,"Jan 8, 2020",0
Taiwan,TWN,"Jan 9, 2020",0
Taiwan,TWN,"Jan 10, 2020",0
Taiwan,TWN,"Jan 11, 2020",0
Taiwan,TWN,"Jan 12, 2020",0
Taiwan,TWN,"Jan 13, 2020",0
Taiwan,TWN,"Jan 14, 2020",0
Taiwan,TWN,"Jan 15, 2020",0
Taiwan,TWN,"Jan 16, 2020",0
Taiwan,TWN,"Jan 17, 2020",0
Taiwan,TWN,"Jan 18, 2020",0
Taiwan,TWN,"Jan 19, 2020",0
Taiwan,TWN,"Jan 20, 2020",14.29
Taiwan,TWN,"Jan 21, 2020",14.29
Taiwan,TWN,"Jan 22, 2020",14.29
Taiwan,TWN,"Jan 23, 2020",14.29
Taiwan,TWN,"Jan 24, 2020",14.29
Taiwan,TWN,"Jan 25, 2020",14.29
Taiwan,TWN,"Jan 26, 2020",14.29
Taiwan,TWN,"Jan 27, 2020",14.29
Taiwan,TWN,"Jan 28, 2020",14.29
Taiwan,TWN,"Jan 29, 2020",14.29
Taiwan,TWN,"Jan 30, 2020",14.29
Taiwan,TWN,"Jan 31, 2020",14.29
Taiwan,TWN,"Feb 1, 2020",14.29
Taiwan,TWN,"Feb 2, 2020",28.57
Taiwan,TWN,"Feb 3, 2020",28.57
Taiwan,TWN,"Feb 4, 2020",28.57
Taiwan,TWN,"Feb 5, 2020",28.57
Taiwan,TWN,"Feb 6, 2020",28.57
Taiwan,TWN,"Feb 7, 2020",33.33
